registry_id,primary_name,location_address,city_name,county_name,fips_code,state_code,postal_code,latitude83,longitude83,huc8_code,accuracy_value,collect_mth_desc,ref_point_desc,create_date,update_date,last_reported_date,fac_url,pgm_sys_id,pgm_sys_acrnm,interest_type,program_url,pgm_report_url,public_ind,active_status,federal_agency_name,huc_12,federal_land_ind,fed_facility_code,epa_region_code,key_field,pwsid,facility_id,state_reported,state_intersection
110012836119,HILLSIDE ESTATES WATER SYSTEM-PLANT - HILLSIDE ESTATES WS,1650 DES PERES RD STE 303,DES PERES,AUSTIN,NA,MO,63131-1853,38.607,-90.4517,07140102,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T16:17:33Z,2020-05-10T12:52:11Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012836119,TX0080049 4202,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,07,SFDWTX0080049 4202,TX0080049,4202,TX,MO
110053894032,DOLLAR GENERAL STORE #11398-DOLLAR STORE,100 MISSION RIDGE,GOODLETTSVILLE,HILLS,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2022-01-27T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053894032,ME0092596 18802,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,NA,NA,NA,NA,NA,04,SFDWME0092596 18802,ME0092596,18802,ME,TN
110051795410,CULLIGAN STORE SOL OF ALLEG CO-73576 I43996LR,2300 WINDY RIDGE PARKWAY,ATLANTA,ALLEGHENY,37067,GA,30339,33.904939999999996,-84.45979,03130001,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051795410,PA5026383 308,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWPA5026383 308,PA5026383,308,PA,GA
110007978340,SAGE MEMORIAL HOSPITAL,191 STATE HIGHWAY 264,GANADO,APACHE,04001,AZ,86505,35.71401,-109.523401,15020011,NA,NA,NA,2012-10-26T17:22:08Z,2022-01-27T17:15:35Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007978340,090400320 0400320TP001,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,09,SFDW090400320 0400320TP001,090400320,0400320TP001,09,AZ
110051795410,CULLIGAN STORE SOL OF ALLEG CO-73576 I43996LR,2300 WINDY RIDGE PARKWAY,ATLANTA,ALLEGHENY,37067,GA,30339,33.904939999999996,-84.45979,03130001,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T10:40:21Z,2020-05-10T12:46:42Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051795410,PA5026383 306,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWPA5026383 306,PA5026383,306,PA,GA
110051767361,MOUNTAIN VIEW APARTMENTS-BUILDING 345 PIT,905 BISCAYNE BLVD STE 1,DELAND,BERKS,12127,FL,32724,29.05756,-81.28972999999999,03080103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T03:34:50Z,2020-05-10T12:43:35Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051767361,PA3061184,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA3061184,PA3061184,NA,PA,FL
110001093824,RIEGELSVILLE WATER AUTHORITY-WELL #3,615 EASTON RD,RIEGELSVILLE,BUCKS,42017,PA,18077,40.596536,-75.19546799999999,02040105,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-31T13:17:09Z,2020-05-10T12:43:00Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001093824,PA1090058,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA1090058,PA1090058,NA,PA,NJ
110051767361,MOUNTAIN VIEW APARTMENTS-BUILDING 345 PIT,905 BISCAYNE BLVD STE 1,DELAND,BERKS,12127,FL,32724,29.05756,-81.28972999999999,03080103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:04:58Z,2020-05-10T12:52:02Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051767361,PA3061184 301,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWPA3061184 301,PA3061184,301,PA,FL
110013093142,BUSTI MOBILE HOME PARK-HYPOCHLORINATOR,2501 BROWN HILL ROAD,YOUNGSVILLE,CHAUTAUQUA,NA,PA,16371,41.892869999999995,-79.31734,05010001,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-10-30T18:45:17Z,2020-05-10T12:53:58Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013093142,NY0600808,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWNY0600808,NY0600808,NA,NY,PA
110051767361,MOUNTAIN VIEW APARTMENTS-BUILDING 345 PIT,905 BISCAYNE BLVD STE 1,DELAND,BERKS,12127,FL,32724,29.05756,-81.28972999999999,03080103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:04:40Z,2020-05-10T12:40:08Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051767361,PA3061184 302,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWPA3061184 302,PA3061184,302,PA,FL
110051795410,CULLIGAN STORE SOL OF ALLEG CO-73576 I43996LR,2300 WINDY RIDGE PARKWAY,ATLANTA,ALLEGHENY,37067,GA,30339,33.904939999999996,-84.45979,03130001,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T10:40:19Z,2020-05-10T12:51:54Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051795410,PA5026383 305,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWPA5026383 305,PA5026383,305,PA,GA
110053894032,DOLLAR GENERAL STORE #11398-DOLLAR STORE,100 MISSION RIDGE,GOODLETTSVILLE,HILLS,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T11:52:34Z,2020-05-10T12:52:21Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053894032,FL6296338 411776296338,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWFL6296338 411776296338,FL6296338,411776296338,FL,TN
110053894032,DOLLAR GENERAL STORE #11398-DOLLAR STORE,100 MISSION RIDGE,GOODLETTSVILLE,HILLS,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2022-01-27T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053894032,PA5101074 301,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,NA,NA,NA,NA,NA,04,SFDWPA5101074 301,PA5101074,301,PA,TN
110012949499,SIMNASHO SCHOOLIE FLATS WELLS,SIMNASHO RD,MAUPIN,WASCO,41031,OR,97037,44.961006,-121.395417,17070306,367,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:13:13Z,2020-05-10T12:51:43Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012949499,104101102 116,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,10,SFDW104101102 116,104101102,116,10,OR
110024269272,ANGEL OF THE WINDS CASINO,3438 STOLUCKQUAMISH LN,ARLINGTON,SNOHOMISH,53061,WA,98223,48.21508,-122.18419,17110008,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:04:43Z,2020-05-10T12:39:57Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110024269272,105311105 1149,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,10,SFDW105311105 1149,105311105,1149,10,WA
110053894032,DOLLAR GENERAL STORE #11398-DOLLAR STORE,100 MISSION RIDGE,GOODLETTSVILLE,HILLS,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2022-01-27T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053894032,LA2019175 21768,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,NA,NA,NA,NA,NA,04,SFDWLA2019175 21768,LA2019175,21768,LA,TN
110028287725,SALT RIVER PROJECT NAVAJO GENERATING STATION,5 MI. OF PAGE AZ ON HWY. 98,PAGE,COCONINO,04005,AZ,86040,36.904005999999995,-111.38943499999999,14070006,NA,NA,CENTER OF A FACILITY OR STATION,2012-10-28T20:04:18Z,2020-05-10T12:48:00Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110028287725,090400402,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,140700060704,NA,N,NA,SFDW090400402,090400402,NA,09,AZ
110024269272,ANGEL OF THE WINDS CASINO,3438 STOLUCKQUAMISH LN,ARLINGTON,SNOHOMISH,53061,WA,98223,48.21508,-122.18419,17110008,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-28T20:04:18Z,2020-05-10T12:48:06Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110024269272,105311105,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDW105311105,105311105,NA,10,WA
110012914463,SIOUX TRAIL COMMUNITY WATER SYSTEM,2330 SIOUX TRAIL NW,PRIOR LAKE,SCOTT,27139,MN,55372-9077,44.737379999999995,-93.47272,07020012,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-10-30T18:03:34Z,2020-05-10T12:53:55Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012914463,055294506,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDW055294506,055294506,NA,05,MN
110016613510,EAGLE VIEW MHP-WELL 6 TREATMENT,3200 US HWY 27,SEBRING,ADAMS,12055,FL,33870,27.511733999999997,-81.493828,03090101,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2003-12-29T13:36:50Z,2020-05-10T12:41:04Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110016613510,PA7010055,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA7010055,PA7010055,NA,PA,FL
110012914463,SIOUX TRAIL COMMUNITY WATER SYSTEM,2330 SIOUX TRAIL NW,PRIOR LAKE,SCOTT,27139,MN,55372-9077,44.737379999999995,-93.47272,07020012,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T18:25:36Z,2020-05-10T12:39:08Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012914463,055294506 1490,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDW055294506 1490,055294506,1490,05,MN
110013236275,MC KENNA ROAD COMMUNITY WATER SYSTEM,2330 SIOUX TRAIL NW,PRIOR LAKE,SCOTT,27139,MN,55372-9077,44.737379999999995,-93.47272,07020012,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T18:25:35Z,2020-05-10T12:45:53Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013236275,055294501 84,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDW055294501 84,055294501,84,05,MN
110051079042,"NEW MILLENNIUM BUILDING SYSTEMS, LLC-WATER SOFTENER",7575 W JEFFERSON BLVD,FT WAYNE,CHURCHILL,18003,IN,46804,41.042559999999995,-85.24019,05120101,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051079042,NV0000903 8941,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDWNV0000903 8941,NV0000903,8941,NV,IN
110012918995,ZEBA COMMUNITY WATER SYSTEM,107 BEAR TOWN RD,BARAGA,BARAGA,26013,MI,49908,46.852014,-88.47998799999999,04020105,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-30T18:04:51Z,2020-05-10T12:47:23Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012918995,055293302,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDW055293302,055293302,NA,05,MI
110012992930,ARDMORE WATER SYSTEM,26704 MAIN ST,ARDMORE,LIMESTONE,01083,AL,35739,34.991999,-86.843043,06030002,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T17:20:15Z,2020-05-10T12:46:21Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012992930,AL0001420 3479,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,060300020801,NA,NA,04,SFDWAL0001420 3479,AL0001420,3479,AL,TN
110000591841,DAYTON POWER & LIGHT CO KILLEN STATION,14869 US 52,MANCHESTER,ADAMS,39001,OH,45144-9332,38.6903,-83.4803,05090201,50,INTERPOLATION-MAP,CENTER OF A FACILITY OR STATION,2012-10-27T15:16:28Z,2020-05-10T12:46:03Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000591841,OH0133412 1385,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,050902010601,NA,NA,05,SFDWOH0133412 1385,OH0133412,1385,OH,KY
110056219499,BRENDLES BAY INC-TREATMENT PLANT,7951 35TH ST NW,PARSHALL,MOUNTRAIL,38061,ND,58770,47.919813,-102.284616,10110101,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110056219499,083890033 12780,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,101101012605,NA,NA,08,SFDW083890033 12780,083890033,12780,08,ND
110012890336,MALAGA MOBILE HOME PARK-WELL 3 TP,1199 LANCASTER AVENUE,BERWYN,GLOUCESTER,42029,PA,19312,40.04297,-75.45379,02040203,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-10-30T17:56:26Z,2020-05-10T12:37:52Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012890336,NJ0805002,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWNJ0805002,NJ0805002,NA,NJ,PA
110012890336,MALAGA MOBILE HOME PARK-WELL 3 TP,1199 LANCASTER AVENUE,BERWYN,GLOUCESTER,42029,PA,19312,40.04297,-75.45379,02040203,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T13:55:55Z,2020-05-10T12:45:44Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012890336,NJ0805002 557,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,03,SFDWNJ0805002 557,NJ0805002,557,NJ,PA
110001946805,CUMBERLAND FARMS INC,165 FLANDERS ROAD,WESTBOROUGH,WORCESTER,25027,MA,01581-1000,42.276129999999995,-71.56232,01070005,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001946805,NY4530273 86813,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,01,SFDWNY4530273 86813,NY4530273,86813,NY,MA
110051079042,"NEW MILLENNIUM BUILDING SYSTEMS, LLC-WATER SOFTENER",7575 W JEFFERSON BLVD,FT WAYNE,CHURCHILL,18003,IN,46804,41.042559999999995,-85.24019,05120101,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T13:44:35Z,2020-05-10T12:46:03Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051079042,NV0000903 6133,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDWNV0000903 6133,NV0000903,6133,NV,IN
110012918995,ZEBA COMMUNITY WATER SYSTEM,107 BEAR TOWN RD,BARAGA,BARAGA,26013,MI,49908,46.852014,-88.47998799999999,04020105,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T18:09:44Z,2020-05-10T12:44:50Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012918995,055293302 53,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDW055293302 53,055293302,53,05,MI
110000591841,DAYTON POWER & LIGHT CO KILLEN STATION,14869 US 52,MANCHESTER,ADAMS,39001,OH,45144-9332,38.6903,-83.4803,05090201,50,INTERPOLATION-MAP,CENTER OF A FACILITY OR STATION,2012-10-27T00:43:34Z,2020-05-10T12:54:28Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000591841,OH0133412,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,INACTIVE,NA,050902010601,NA,N,NA,SFDWOH0133412,OH0133412,NA,OH,KY
110047003014,HESS EXPRESS,ONE HESS PLAZA,WOODBRIDGE,MIDDLESEX,NA,NJ,07095-1229,40.54624,-74.29343,02030104,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T11:48:43Z,2020-05-10T12:52:35Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110047003014,FL2454348 29372454348,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,02,SFDWFL2454348 29372454348,FL2454348,29372454348,FL,NJ
110047003014,HESS EXPRESS,ONE HESS PLAZA,WOODBRIDGE,MIDDLESEX,NA,NJ,07095-1229,40.54624,-74.29343,02030104,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T19:31:02Z,2020-05-10T12:52:14Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110047003014,FL3314267 40573314267,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,02,SFDWFL3314267 40573314267,FL3314267,40573314267,FL,NJ
110000380926,DOMTAR PAPER CO LLC HAWESVILLE MILL,58 WESCOR RD,HAWESVILLE,HANCOCK,21091,KY,42348,37.894847,-86.68579299999999,05140201,NA,INTERPOLATION-SATELLITE,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T16:40:40Z,2020-05-10T12:40:53Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000380926,KY0462386 367,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,051402010205,NA,NA,04,SFDWKY0462386 367,KY0462386,367,KY,IN
110012992930,ARDMORE WATER SYSTEM,26704 MAIN ST,ARDMORE,LIMESTONE,01083,AL,35739,34.991999,-86.843043,06030002,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T17:20:17Z,2020-05-10T12:51:39Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012992930,AL0001420 3481,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,060300020801,NA,NA,04,SFDWAL0001420 3481,AL0001420,3481,AL,TN
110051079042,"NEW MILLENNIUM BUILDING SYSTEMS, LLC-WATER SOFTENER",7575 W JEFFERSON BLVD,FT WAYNE,CHURCHILL,18003,IN,46804,41.042559999999995,-85.24019,05120101,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T23:11:50Z,2020-05-10T12:43:31Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051079042,NV0000903,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWNV0000903,NV0000903,NA,NV,IN
110012992930,ARDMORE WATER SYSTEM,26704 MAIN ST,ARDMORE,LIMESTONE,01083,AL,35739,34.991999,-86.843043,06030002,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T17:20:17Z,2020-05-10T12:51:39Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012992930,AL0001420 3480,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,060300020801,NA,NA,04,SFDWAL0001420 3480,AL0001420,3480,AL,TN
110071197392,DG 21156 MOUNTAIN TOP PA-REAR TRMT PLANT AREA,100 MISSION RDG,GOODLETTSVILLE,NA,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2022-01-27T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071197392,PA2401122 301,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,NA,NA,NA,NA,NA,04,SFDWPA2401122 301,PA2401122,301,PA,TN
110012992930,ARDMORE WATER SYSTEM,26704 MAIN ST,ARDMORE,LIMESTONE,01083,AL,35739,34.991999,-86.843043,06030002,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-30T18:22:49Z,2020-05-10T12:41:14Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012992930,AL0001420,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,060300020801,NA,N,NA,SFDWAL0001420,AL0001420,NA,AL,TN
110000380926,DOMTAR PAPER CO LLC HAWESVILLE MILL,58 WESCOR RD,HAWESVILLE,HANCOCK,21091,KY,42348,37.894847,-86.68579299999999,05140201,NA,INTERPOLATION-SATELLITE,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T16:40:43Z,2020-05-10T12:38:47Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000380926,KY0462387 368,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,051402010205,NA,NA,04,SFDWKY0462387 368,KY0462387,368,KY,IN
110051079042,"NEW MILLENNIUM BUILDING SYSTEMS, LLC-WATER SOFTENER",7575 W JEFFERSON BLVD,FT WAYNE,CHURCHILL,18003,IN,46804,41.042559999999995,-85.24019,05120101,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T13:44:35Z,2020-05-10T12:44:36Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051079042,NV0000903 4498,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,05,SFDWNV0000903 4498,NV0000903,4498,NV,IN
110012140129,TELL CITY WATER DEPARTMENT,812 4TH ST,TELL CITY,PERRY,18123,IN,47586,37.953869999999995,-86.77499,05140201,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T16:56:38Z,2020-05-10T12:52:30Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012140129,IN5262004 7497,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,051402010703,NA,NA,05,SFDWIN5262004 7497,IN5262004,7497,IN,KY
110013306074,PALA CASINO,11154 HIGHWAY 76,PALA,SAN DIEGO,06073,CA,92059,33.364483,-117.086383,18070303,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T18:09:09Z,2020-05-10T12:39:05Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013306074,090605153 0605153TP003,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,180703030203,NA,NA,09,SFDW090605153 0605153TP003,090605153,0605153TP003,09,CA
110071086576,HOWARD'S SWAP-O-RAMA-HOWARDS WEST,1723 S. MICHIGAN AVE,CHICAGO,NA,NA,IL,60616,41.85832,-87.62393,04040002,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2021-09-13T00:00:00Z,2022-01-27T17:15:54Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071086576,FL6092000 101656092000,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDWFL6092000 101656092000,FL6092000,101656092000,FL,IL
